Bowflex Max Trainer,CAM49053 DEDIKE2016Q1A,,1/3/2017,1/2/2017,1,Digital - Info Kit,Web
Treadclimber,CAM50025 USALL60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50026 COMTL120HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Catalog,CAM50251 DCBHOMEWIN17,1/5/2017,1/5/2017,1/2/2017,13,Catalog,Call Center Internal
Bowflex Catalog,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,67,Catalog,Call Center Internal
Bowflex Home Gyms,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,4,Catalog,Call Center Internal
Bowflex Max Trainer,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,26,Catalog,Call Center Internal
Bowflex Revolution,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,3,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,2,Catalog,Call Center Internal
Treadclimber,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,36,Catalog,Call Center Internal
Bowflex Brand,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,1,Catalog,Web
Bowflex Catalog,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,5,Catalog,Web
Bowflex Max Trainer,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,4,Catalog,Web
Treadclimber,CAM50251 DCBHOMEWIN17,1/5/2017,1/5/2017,1/2/2017,1,Catalog,Web
Treadclimber,CAM50251 DCBHOMEWIN17,,1/5/2017,1/2/2017,3,Catalog,Web
Bowflex Max Trainer,CAM50341 DEMEBMEM5659,,1/5/2017,1/2/2017,1,Online Social,Web
Bowflex Max Trainer,CAM50352 FOXNN60*HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50352 FOXNN60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM50352 FOXNN60*HUNNYTIC,,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50352 FOXNN60*HUNNYTIC,1/5/2017,1/5/2017,1/2/2017,3,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM50355 ENT*N60*DANYETIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM50356 USA*N60*DANYETIC,1/5/2017,1/5/2017,1/2/2017,1,Short Form,Call Center Internal
Treadclimber,CAM50364 DOXFBTSCODENYE16,,1/5/2017,1/2/2017,2,Online Social,Web
Treadclimber,CAM10045 SAWYAHSPTC,1/6/2017,1/6/2017,1/2/2017,1,Online,Call Center Internal
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,1/6/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,1/6/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM16426 DSETDIR,1/6/2017,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,1/6/2017,1/6/2017,1/2/2017,5,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,1/19/2017,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,1/6/2017,1/2/2017,26,Electronic - Short Form,Web
Bowflex Brand,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,60,Electronic - UnSourced,Web
Bowflex Catalog,CAM16616 DEGBFBHG,1/6/2017,1/6/2017,1/2/2017,7,Electronic - UnSourced,Web
Bowflex Catalog,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,1/6/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,107,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,1/6/2017,1/6/2017,1/2/2017,18,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,1/9/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,110,Electronic - UnSourced,Web
Bowflex Revolution,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,4,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,16,Electronic - UnSourced,Web
Bowflex UpperCut,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,2,Electronic - UnSourced,Web
Nautilus,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,1/6/2017,1/6/2017,1/2/2017,15,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,1/10/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,,1/6/2017,1/2/2017,100,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM27401 DEFAULTADID,,1/6/2017,1/2/2017,3,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM27401 DEFAULTADID,,1/6/2017,1/2/2017,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM27401 DEFAULTADID,,1/6/2017,1/2/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM27450 degbfxmanuals,1/6/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,1/6/2017,1/2/2017,7,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM28157 SALESFOLLOWUP,,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM28157 SALESFOLLOWUP,,1/6/2017,1/2/2017,4,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM30755 dosg2gsl1,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Home Gyms,CAM30755 dosg2gsl1,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM30755 dosg2gsl1,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Revolution,CAM30755 dosg2gsl1,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Home Gyms,CAM30796 SAWDOSG2G,,1/6/2017,1/2/2017,8,Online Search,Call Center Internal
Bowflex Max Trainer,CAM30796 SAWDOSG2G,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Revolution,CAM30796 SAWDOSG2G,,1/6/2017,1/2/2017,2,Online Search,Call Center Internal
Treadclimber,CAM30796 SAWDOSG2G,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,26,Online Search,Web
Bowflex Catalog,CAM31081 dosg2gl1,1/6/2017,1/6/2017,1/2/2017,6,Online Search,Web
Bowflex Catalog,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,50,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,1/6/2017,1/6/2017,1/2/2017,4,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,40,Online Search,Web
Bowflex Revolution,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,4,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,13,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,,1/6/2017,1/2/2017,30,Online Search,Web
Bowflex Selecttech Dumbbells,CAM32061 dofg2dfeed1,,1/6/2017,1/2/2017,3,Online Shopping,Web
Bowflex Home Gyms,CAM32062 dofg2gfeed1,1/6/2017,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Home Gyms,CAM32062 dofg2gfeed1,,1/6/2017,1/2/2017,7,Online Shopping,Web
Bowflex Revolution,CAM32062 dofg2gfeed1,,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM32062 dofg2gfeed1,,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Catalog,CAM32123 dofg2tfeed1,1/6/2017,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Home Gyms,CAM32123 dofg2tfeed1,,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM32123 dofg2tfeed1,,1/6/2017,1/2/2017,2,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,1/6/2017,1/2/2017,13,Online Shopping,Web
Treadclimber,CAM32595 SAWDOSBIT,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Catalog,CAM36079 dsetsf11e,1/6/2017,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,1/6/2017,1/2/2017,20,Electronic - Short Form,Web
Bowflex Catalog,CAM36608 dsetsf12a,1/6/2017,1/6/2017,1/2/2017,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM36608 dsetsf12a,,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,1/6/2017,1/6/2017,1/2/2017,6,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,1/6/2017,1/2/2017,15,Electronic - Short Form,Web
Bowflex Max Trainer,CAM36885 dosbitsl2,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM36885 dosbitsl2,1/6/2017,1/6/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM36885 dosbitsl2,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37112 dosg2dsl11,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Catalog,CAM37148 dosg2dsl12,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37148 dosg2dsl12,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37432 dosg2dsl18,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Catalog,CAM37440 dosg2tsl21,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Home Gyms,CAM37440 dosg2tsl21,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM37440 dosg2tsl21,,1/6/2017,1/2/2017,4,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,1/6/2017,1/6/2017,1/2/2017,4,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,1/6/2017,1/2/2017,42,Online Search,Web
Bowflex Max Trainer,CAM37443 dosg2tsl24,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,,1/6/2017,1/2/2017,8,Online Search,Web
Bowflex Home Gyms,CAM37655 dosbitsl10,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37655 dosbitsl10,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,1/6/2017,1/2/2017,12,Online Search,Web
Bowflex Max Trainer,CAM38406 SAWDPETPRINT12F,,1/6/2017,1/2/2017,2,Electronic - Print,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,1/6/2017,1/6/2017,1/2/2017,1,Electronic - Print,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,,1/6/2017,1/2/2017,3,Electronic - Print,Call Center Internal
Bowflex Max Trainer,CAM38447 dodrftdl1,,1/6/2017,1/2/2017,1,Online Display,Call Center Internal
Bowflex Home Gyms,CAM39441 dosbigl1,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM39441 dosbigl1,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Brand,CAM39441 dosbigl1,,1/6/2017,1/2/2017,7,Online Search,Web
Bowflex Catalog,CAM39441 dosbigl1,,1/6/2017,1/2/2017,3,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,,1/6/2017,1/2/2017,18,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,1/6/2017,1/6/2017,1/2/2017,3,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,,1/6/2017,1/2/2017,16,Online Search,Web
Bowflex Revolution,CAM39441 dosbigl1,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM39441 dosbigl1,,1/6/2017,1/2/2017,4,Online Search,Web
Treadclimber,CAM39441 dosbigl1,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM39441 dosbigl1,,1/6/2017,1/2/2017,13,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,,1/6/2017,1/2/2017,3,Un-Sourced,Call Center Internal
Bowflex Catalog,CAM40820 1800BFXCATALOG,1/6/2017,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40821 1800BOWFLEX,1/6/2017,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40821 1800BOWFLEX,,1/6/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Revolution,CAM40821 1800BOWFLEX,,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Catalog,CAM40825 1800TREADCLIMBER,,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,1/6/2017,1/6/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,1/6/2017,1/2/2017,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40829 1800REVOLUTION,,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Revolution,CAM40829 1800REVOLUTION,,1/6/2017,1/2/2017,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM43683 dosbitsl14,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM43683 dosbitsl14,1/6/2017,1/6/2017,1/2/2017,16,Online Search,Web
Treadclimber,CAM43683 dosbitsl14,,1/6/2017,1/2/2017,1,Online Search,Web
Nautilus,CAM44065 SAWDOSG2TMOBILE2,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44172 dseesf14a,1/6/2017,1/6/2017,1/2/2017,6,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,1/6/2017,1/2/2017,18,Electronic - Short Form,Web
Treadclimber,CAM44172 dseesf14a,,1/6/2017,1/2/2017,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,1/6/2017,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,1/6/2017,1/2/2017,8,Electronic - Short Form,Web
Treadclimber,CAM44213 dseesf14b,,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,1/6/2017,1/6/2017,1/2/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM44223 SAWDOSBIE,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Treadclimber,CAM44223 SAWDOSBIE,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44230 SAWDOSG2E,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44230 SAWDOSG2E,,1/6/2017,1/2/2017,6,Online Search,Call Center Internal
Treadclimber,CAM44230 SAWDOSG2E,,1/6/2017,1/2/2017,9,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44236 SAWMAX,1/6/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM44429 dosbiesl1,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Home Gyms,CAM44429 dosbiesl1,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,,1/6/2017,1/2/2017,25,Online Search,Web
Bowflex Revolution,CAM44429 dosbiesl1,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44429 dosbiesl1,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM44429 dosbiesl1,,1/6/2017,1/2/2017,13,Online Search,Web
Bowflex Catalog,CAM44497 dosg2esl1,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Catalog,CAM44497 dosg2esl1,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,1/6/2017,1/6/2017,1/2/2017,14,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,1/25/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,,1/6/2017,1/2/2017,99,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44497 dosg2esl1,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,1/6/2017,1/2/2017,36,Online Search,Web
Bowflex Max Trainer,CAM44539 SAWDOSG2EMOBILE2,1/6/2017,1/6/2017,1/2/2017,3,Online Search,Call Center Internal
Treadclimber,CAM44539 SAWDOSG2EMOBILE2,,1/6/2017,1/2/2017,3,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44539 SAWDOSG2EMOBILE2,,1/6/2017,1/2/2017,1,Online Search,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM44551 dosg2esl4,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44567 dosg2esl3,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44567 dosg2esl3,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,1/6/2017,1/6/2017,1/2/2017,3,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,1/16/2017,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,1/6/2017,1/2/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44887 dofg2efeed1,,1/6/2017,1/2/2017,1,Online Shopping,Call Center Internal
Bowflex Catalog,CAM44887 dofg2efeed1,1/6/2017,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Home Gyms,CAM44887 dofg2efeed1,,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,1/6/2017,1/6/2017,1/2/2017,6,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,1/8/2017,1/6/2017,1/2/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,,1/6/2017,1/2/2017,82,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,1/6/2017,1/2/2017,25,Online Shopping,Web
Bowflex Max Trainer,CAM44948 dofbiefeed1,,1/6/2017,1/2/2017,5,Online Shopping,Web
Treadclimber,CAM44948 dofbiefeed1,,1/6/2017,1/2/2017,5,Online Shopping,Web
Treadclimber,CAM45042 SAWDOFBIE,,1/6/2017,1/2/2017,1,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM45043 SAWDOFG2E,1/6/2017,1/6/2017,1/2/2017,1,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM45043 SAWDOFG2E,,1/6/2017,1/2/2017,4,Online Shopping,Call Center Internal
Treadclimber,CAM45043 SAWDOFG2E,,1/6/2017,1/2/2017,6,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM45043 SAWDOFG2E,,1/6/2017,1/2/2017,1,Online Shopping,Third Party Call Center - Evolve
Treadclimber,CAM45043 SAWDOFG2E,,1/6/2017,1/2/2017,1,Online Shopping,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,,1/6/2017,1/2/2017,7,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,1/6/2017,1/2/2017,10,Un-Sourced,Call Center Internal
Treadclimber,CAM45729 DOSG2ESL6,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45729 DOSG2ESL6,,1/6/2017,1/2/2017,6,Online Search,Web
Treadclimber,CAM45729 DOSG2ESL6,,1/6/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM45730 DOSG2ESL7,,1/6/2017,1/2/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45730 DOSG2ESL7,1/6/2017,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,1/6/2017,1/2/2017,22,Online Search,Web
Treadclimber,CAM45730 DOSG2ESL7,,1/6/2017,1/2/2017,14,Online Search,Web
Bowflex Max Trainer,CAM45731 DOSBIESL6,,1/6/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM45731 DOSBIESL6,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,,1/6/2017,1/2/2017,2,Online Search,Web
Treadclimber,CAM45732 DOSBIESL7,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM45797 DSEESF14G,1/6/2017,1/6/2017,1/2/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45797 DSEESF14G,,1/6/2017,1/2/2017,7,Electronic - Short Form,Web
Treadclimber,CAM45797 DSEESF14G,,1/6/2017,1/2/2017,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,1/6/2017,1/6/2017,1/2/2017,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,1/6/2017,1/2/2017,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45852 DOSG2TSL32,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,1/6/2017,1/6/2017,1/2/2017,55,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,,1/6/2017,1/2/2017,12,Online Search,Web
Bowflex Home Gyms,CAM45898 DOXFBERESPONSE,,1/6/2017,1/2/2017,1,Online Social,Call Center Internal
Bowflex Max Trainer,CAM45898 DOXFBERESPONSE,1/6/2017,1/6/2017,1/2/2017,1,Online Social,Call Center Internal
Bowflex Revolution,CAM45898 DOXFBERESPONSE,,1/6/2017,1/2/2017,1,Online Social,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45898 DOXFBERESPONSE,,1/6/2017,1/2/2017,1,Online Social,Call Center Internal
Treadclimber,CAM45900 SAWDODADCE,,1/6/2017,1/2/2017,1,Online Display,Call Center Internal
Bowflex Max Trainer,CAM45910 DODADCEDL3,,1/6/2017,1/2/2017,1,Online Display,Web
Bowflex Catalog,CAM47150 DOSG2ESL9,,1/6/2017,1/2/2017,1,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,,1/6/2017,1/2/2017,20,Online Search,Web
Bowflex Selecttech Dumbbells,CAM47150 DOSG2ESL9,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,,1/6/2017,1/2/2017,7,Online Search,Web
Bowflex Catalog,CAM47152 DOSBIESL8,1/6/2017,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM47152 DOSBIESL8,,1/6/2017,1/2/2017,6,Online Search,Web
Treadclimber,CAM47152 DOSBIESL8,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Brand,CAM47170 DOXFBGL1,,1/6/2017,1/2/2017,1,Online Social,Web
Bowflex Max Trainer,CAM47170 DOXFBGL1,,1/6/2017,1/2/2017,1,Online Social,Web
Bowflex Selecttech Dumbbells,CAM47170 DOXFBGL1,,1/6/2017,1/2/2017,1,Online Social,Web
Treadclimber,CAM47170 DOXFBGL1,,1/6/2017,1/2/2017,1,Online Social,Web
Treadclimber,CAM47183 DOXTWTMARMAD15,,1/6/2017,1/2/2017,1,Online Social,Call Center Internal
Bowflex Max Trainer,CAM47251 DODCTOEDL2,1/6/2017,1/6/2017,1/2/2017,1,Online Display,Web
Bowflex Max Trainer,CAM47251 DODCTOEDL2,,1/6/2017,1/2/2017,29,Online Display,Web
Treadclimber,CAM47251 DODCTOEDL2,,1/6/2017,1/2/2017,15,Online Display,Web
Bowflex Catalog,CAM47254 DODCTOTDL1,1/6/2017,1/6/2017,1/2/2017,1,Online Display,Web
Bowflex Max Trainer,CAM47254 DODCTOTDL1,,1/6/2017,1/2/2017,1,Online Display,Web
Treadclimber,CAM47254 DODCTOTDL1,1/6/2017,1/6/2017,1/2/2017,4,Online Display,Web
Treadclimber,CAM47254 DODCTOTDL1,,1/6/2017,1/2/2017,3,Online Display,Web
Bowflex Revolution,CAM47260 DODCTOGDL1,,1/6/2017,1/2/2017,1,Online Display,Web
Bowflex Selecttech Dumbbells,CAM47266 DODCTODDL1,,1/6/2017,1/2/2017,1,Online Display,Web
Bowflex Max Trainer,CAM48470 DOSBITSL19,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM48470 DOSBITSL19,,1/6/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM48471 DOSBITSL20,,1/6/2017,1/2/2017,1,Online Search,Web
Treadclimber,CAM48472 DOSG2TSL38,,1/6/2017,1/2/2017,3,Online Search,Web
Treadclimber,CAM48473 DOSG2TSL39,,1/6/2017,1/2/2017,2,Online Search,Web
Bowflex Max Trainer,CAM48729 MX11P60*J14FSTIC,1/6/2017,1/6/2017,1/2/2017,1,Short Form,Third Party Call Center - West
