Actual Ship/Receipt Date,FG Item,FG Item Internal ID,Inactive
11/1/2011,100198 BFX TC10,47980,F
11/1/2011,100198 BFX TC10,47972,F
11/1/2011,10293 TRC Machine Mat,47972,F
11/1/2011,100199 BFX TC20,47995,F
11/1/2011,10293 TRC Machine Mat,47995,F
11/1/2011,10293 TRC Machine Mat,47963,F
11/1/2011,100199 BFX TC20,47963,F
11/1/2011,10293 TRC Machine Mat,48013,F
11/1/2011,100199 BFX TC20,48013,F
11/1/2011,100198 BFX TC10,47969,F
11/1/2011,10293 TRC Machine Mat,47969,F
11/1/2011,100198 BFX TC10,48010,F
11/1/2011,100215 BFX TC5,47986,F
11/1/2011,10293 TRC Machine Mat,47986,F
11/1/2011,100199 BFX TC20,48003,F
11/1/2011,10293 TRC Machine Mat,47989,F
11/1/2011,100215 BFX TC5,47989,F
11/1/2011,95146 BFX 310# Rod Upgrade,47991,F
10/23/2011,10293 TRC Machine Mat,46012,F
10/23/2011,100198 BFX TC10,46012,F
10/22/2011,100145 SCH 460 Var. Stride Elliptical,45972,F
10/22/2011,100131 BFX 552 Dumbbell Kit,45984,F
10/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45984,F
10/22/2011,100215 BFX TC5,46004,F
10/22/2011,10293 TRC Machine Mat,46004,F
10/22/2011,100070 BFX Xtreme 2 SE,45980,F
10/22/2011,002-4636 Soft Weight Ball 2 lb.,45959,F
10/22/2011,100199 BFX TC20,45955,F
10/22/2011,10293 TRC Machine Mat,45955,F
10/22/2011,100199 BFX TC20,45968,F
10/22/2011,10293 TRC Machine Mat,45968,F
10/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46008,F
10/22/2011,11608 BFX Body Plan Book,45950,F
10/22/2011,10293 TRC Machine Mat,45960,F
10/22/2011,100198 BFX TC10,45960,F
10/22/2011,93067 LUBE N WALK TREAD LUBE KIT,45957,F
10/22/2011,100180 NLS T514 Treadmill,45988,F
10/22/2011,10293 TRC Machine Mat,45996,F
10/22/2011,100199 BFX TC20,45996,F
10/22/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45948,F
10/22/2011,100131 BFX 552 Dumbbell Kit,45948,F
10/22/2011,95146 BFX 310# Rod Upgrade,45956,F
10/22/2011,95146 BFX 310# Rod Upgrade,45958,F
10/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45958,F
10/22/2011,100190 UNI KBK1020,45962,F
10/22/2011,002-3399 Gaiam Abs Ball Kit 8 lb,45962,T
10/22/2011,004-0617 SPRI Power Wheel,45962,F
10/22/2011,002-4629 NLS Push Up Bars,45962,T
10/22/2011,004-5544 Sit Up Bar,45962,F
10/22/2011,12838 BFX Body Building DVD,45970,F
10/22/2011,100070 BFX Xtreme 2 SE,45970,F
10/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45970,F
10/22/2011,000-7262 Xtreme 60x48 Mat Boxed,45970,F
10/22/2011,95146 BFX 310# Rod Upgrade,45970,F
10/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45974,F
10/22/2011,100198 BFX TC10,45982,F
10/22/2011,10293 TRC Machine Mat,45982,F
10/22/2011,004-4150 SCH AC Power Supply Kit,45966,T
10/22/2011,001-3660 E-Z Curl Bar,45949,F
10/22/2011,001-0012 Revo XP Lat Tower Attachment,45949,T
10/22/2011,95146 BFX 310# Rod Upgrade,45952,F
10/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45952,F
10/22/2011,002-4637 Pilates Soft Weight Balls-4lbs,45978,F
10/22/2011,100178 SCH 840 Treadmill,45976,F
10/22/2011,100153 Bowflex Classic,45992,F
10/22/2011,000-4275 BFX Revo 80# Resistance Upgrade,46006,F
10/22/2011,001-3660 E-Z Curl Bar,46006,F
10/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45951,F
10/22/2011,95146 BFX 310# Rod Upgrade,45953,F
10/22/2011,004-4150 SCH AC Power Supply Kit,45994,T
10/21/2011,100198 BFX TC10,45921,F
10/21/2011,10293 TRC Machine Mat,45921,F
10/21/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45932,F
10/21/2011,100153 Bowflex Classic,45919,F
10/21/2011,10293 TRC Machine Mat,45928,F
10/21/2011,100199 BFX TC20,45928,F
10/21/2011,3530012 SCH Airdyne Evo-Comp,45936,F
10/21/2011,100198 BFX TC10,45929,F
10/21/2011,10293 TRC Machine Mat,45929,F
10/21/2011,100198 BFX TC10,45934,F
10/21/2011,10293 TRC Machine Mat,45934,F
10/21/2011,100153 Bowflex Classic,45926,F
10/21/2011,100199 BFX TC20,45926,F
10/21/2011,10293 TRC Machine Mat,45926,F
10/21/2011,100248 Core Body Reformer Sales Kit,45920,T
10/21/2011,000-7262 Xtreme 60x48 Mat Boxed,45931,F
10/21/2011,100070 BFX Xtreme 2 SE,45931,F
10/21/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45938,F
10/21/2011,95146 BFX 310# Rod Upgrade,45927,F
10/21/2011,95146 BFX 310# Rod Upgrade,45941,F
10/21/2011,100070 BFX Xtreme 2 SE,45941,F
10/21/2011,000-7262 Xtreme 60x48 Mat Boxed,45941,F
10/21/2011,95146 BFX 310# Rod Upgrade,45937,F
10/21/2011,003-5508 BFX Men's Slvlss Tee Steel - L,45937,T
10/21/2011,93067 LUBE N WALK TREAD LUBE KIT,45942,F
10/21/2011,10293 TRC Machine Mat,45923,F
10/21/2011,100198 BFX TC10,45923,F
10/21/2011,004-0605 POWERbreathe IRONMAN Plus (M),45922,F
10/21/2011,100215 BFX TC5,45918,F
10/21/2011,10293 TRC Machine Mat,45918,F
10/21/2011,000-7262 Xtreme 60x48 Mat Boxed,45944,F
10/21/2011,100070 BFX Xtreme 2 SE,45944,F
10/21/2011,100248 Core Body Reformer Sales Kit,45924,T
10/21/2011,004-4150 SCH AC Power Supply Kit,45930,T
10/21/2011,100131 BFX 552 Dumbbell Kit,45943,F
10/21/2011,"700005 Kit, BFX 2-in-1 Stand",45940,F
10/21/2011,100170 SCH 240 Recumbent Bike,45945,F
10/21/2011,004-4150 SCH AC Power Supply Kit,45935,T
10/21/2011,100131 BFX 552 Dumbbell Kit,45933,F
10/21/2011,"700005 Kit, BFX 2-in-1 Stand",45933,F
10/21/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,45939,F
10/7/2011,140003 BFX 3.1 SelectTech Bench SinglePack,48114,F
10/7/2011,100131 BFX 552 Dumbbell Kit,48114,F
10/7/2011,10293 TRC Machine Mat,48074,F
10/7/2011,100199 BFX TC20,48074,F
10/7/2011,10293 TRC Machine Mat,48105,F
10/7/2011,100198 BFX TC10,48105,F
10/7/2011,100215 BFX TC5,48063,F
10/7/2011,10293 TRC Machine Mat,48063,F
10/7/2011,100199 BFX TC20,48069,F
10/7/2011,10293 TRC Machine Mat,48069,F
10/7/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48100,F
10/7/2011,100153 Bowflex Classic,48100,F
10/7/2011,001-3660 E-Z Curl Bar,48097,F
10/7/2011,10293 TRC Machine Mat,48062,F
10/7/2011,100183 NLS Mobia,48062,F
10/7/2011,93067 LUBE N WALK TREAD LUBE KIT,48062,F
10/7/2011,004-8789 BFX C10 Strapless HRM- white,48060,T
10/7/2011,100198 BFX TC10,48060,F
10/7/2011,10293 TRC Machine Mat,48060,F
10/7/2011,140003 BFX 3.1 SelectTech Bench SinglePack,48089,F
10/7/2011,100131 BFX 552 Dumbbell Kit,48089,F
10/7/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48102,F
10/7/2011,100153 Bowflex Classic,48102,F
10/7/2011,93067 LUBE N WALK TREAD LUBE KIT,48065,F
10/7/2011,"100122 Kit,BFX TC5000, 2008",48065,F
10/7/2011,100153 Bowflex Classic,48086,F
10/7/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48086,F
10/7/2011,100198 BFX TC10,48071,F
10/7/2011,10293 TRC Machine Mat,48071,F
10/7/2011,100198 BFX TC10,48073,F
10/7/2011,10293 TRC Machine Mat,48073,F
10/7/2011,10293 TRC Machine Mat,48116,F
10/7/2011,"100122 Kit,BFX TC5000, 2008",48116,F
10/7/2011,100131 BFX 552 Dumbbell Kit,48072,F
10/7/2011,"700005 Kit, BFX 2-in-1 Stand",48072,F
10/7/2011,100198 BFX TC10,48110,F
10/7/2011,10293 TRC Machine Mat,48110,F
10/7/2011,10293 TRC Machine Mat,48094,F
10/7/2011,100215 BFX TC5,48094,F
10/7/2011,10293 TRC Machine Mat,48108,F
10/7/2011,100198 BFX TC10,48108,F
10/7/2011,93067 LUBE N WALK TREAD LUBE KIT,48112,F
10/7/2011,100198 BFX TC10,48112,F
10/7/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,48057,F
9/26/2011,001-3661 Tricep Rope,47233,F
9/26/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,47233,F
9/26/2011,93067 LUBE N WALK TREAD LUBE KIT,47306,F
9/26/2011,001-3661 Tricep Rope,47250,F
9/26/2011,001-3660 E-Z Curl Bar,47250,F
9/26/2011,"002-6898 BOXED MAT  43"" X 76"" NAUTILUS",47286,T
9/26/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,47254,F
9/26/2011,93067 LUBE N WALK TREAD LUBE KIT,47288,F
9/26/2011,93067 LUBE N WALK TREAD LUBE KIT,47287,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46390,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46387,F
9/14/2011,100070 BFX Xtreme 2 SE,46383,F
9/14/2011,"100122 Kit,BFX TC5000, 2008",46383,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46406,F
9/14/2011,000-3899 Mult-I-Trainer CD-ROM Ult U2,46406,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46410,F
9/14/2011,95146 BFX 310# Rod Upgrade,46410,F
9/14/2011,"100122 Kit,BFX TC5000, 2008",46402,F
9/14/2011,95146 BFX 310# Rod Upgrade,46413,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46413,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46417,F
9/14/2011,95146 BFX 310# Rod Upgrade,46417,F
9/14/2011,"100122 Kit,BFX TC5000, 2008",46385,F
9/14/2011,95146 BFX 310# Rod Upgrade,46392,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46392,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46396,F
9/14/2011,"100122 Kit,BFX TC5000, 2008",46415,F
9/14/2011,95146 BFX 310# Rod Upgrade,46399,F
9/14/2011,"100026 BFX Xtreme SE, Multipack",46399,F
8/24/2011,100150 TC5500,46907,F
8/24/2011,10293 TRC Machine Mat,46907,F
8/24/2011,93067 LUBE N WALK TREAD LUBE KIT,46907,F
8/24/2011,10293 TRC Machine Mat,46886,F
8/24/2011,100150 TC5500,46886,F
8/24/2011,93067 LUBE N WALK TREAD LUBE KIT,46878,F
8/24/2011,100183 NLS Mobia,46878,F
8/24/2011,93067 LUBE N WALK TREAD LUBE KIT,46912,F
8/24/2011,10293 TRC Machine Mat,46912,F
8/24/2011,100150 TC5500,46912,F
8/24/2011,10293 TRC Machine Mat,46896,F
8/24/2011,"100122 Kit,BFX TC5000, 2008",46896,F
8/24/2011,100150 TC5500,46893,F
8/24/2011,10293 TRC Machine Mat,46893,F
8/24/2011,93067 LUBE N WALK TREAD LUBE KIT,46893,F
8/24/2011,93067 LUBE N WALK TREAD LUBE KIT,46884,F
8/24/2011,002-4638 Nautilus Pilates Ball Workout,46884,F
8/24/2011,"100120 Kit,BFX TC1000, 2008",46884,F
8/24/2011,10293 TRC Machine Mat,46884,F
8/24/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46876,F
8/24/2011,000-7262 Xtreme 60x48 Mat Boxed,46876,F
8/24/2011,710000 BFX 1090 Dumbbell Kit,46876,F
8/24/2011,"700005 Kit, BFX 2-in-1 Stand",46876,F
8/24/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46880,F
8/24/2011,"700005 Kit, BFX 2-in-1 Stand",46880,F
8/24/2011,710000 BFX 1090 Dumbbell Kit,46880,F
8/24/2011,"100120 Kit,BFX TC1000, 2008",46882,F
8/24/2011,"100120 Kit,BFX TC1000, 2008",46915,F
8/24/2011,10293 TRC Machine Mat,46915,F
8/24/2011,001-3660 E-Z Curl Bar,46890,F
8/24/2011,100070 BFX Xtreme 2 SE,46890,F
8/24/2011,000-7262 Xtreme 60x48 Mat Boxed,46890,F
8/24/2011,001-3381 Preacher Curl Attach  Xtr X2,46890,F
8/24/2011,001-3661 Tricep Rope,46890,F
7/27/2011,"700005 Kit, BFX 2-in-1 Stand",46259,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46259,F
7/27/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",46292,F
7/27/2011,160000 BFX Revolution,46292,F
7/27/2011,000-4275 BFX Revo 80# Resistance Upgrade,46292,F
7/27/2011,004-5561 Waist Pack With Stainless,46282,T
7/27/2011,100172 NLS R514 Recumbent Bike,46282,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46246,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46222,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46224,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46250,F
7/27/2011,"700005 Kit, BFX 2-in-1 Stand",46250,F
7/27/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46250,F
7/27/2011,"700005 Kit, BFX 2-in-1 Stand",46265,F
7/27/2011,100131 BFX 552 Dumbbell Kit,46265,F
7/27/2011,95146 BFX 310# Rod Upgrade,46247,F
7/27/2011,100070 BFX Xtreme 2 SE,46247,F
7/27/2011,000-7262 Xtreme 60x48 Mat Boxed,46247,F
7/27/2011,100180 NLS T514 Treadmill,46261,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46252,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46253,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46220,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46235,F
7/27/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46235,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46267,F
7/27/2011,"100122 Kit,BFX TC5000, 2008",46231,F
7/27/2011,000-4275 BFX Revo 80# Resistance Upgrade,46219,F
7/27/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",46219,F
7/27/2011,160000 BFX Revolution,46219,F
7/27/2011,11972 Dr. Riter's REAL-EaSE Support,46290,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46251,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46228,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46243,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46269,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46271,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46279,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46281,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46286,F
7/27/2011,100153 Bowflex Classic,46262,F
7/27/2011,95146 BFX 310# Rod Upgrade,46248,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46221,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46223,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46234,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46232,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46233,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46242,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46245,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46263,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46273,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46305,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46298,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46300,F
7/27/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46300,F
7/27/2011,"700005 Kit, BFX 2-in-1 Stand",46300,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46317,F
7/27/2011,"100120 Kit,BFX TC1000, 2008",46260,F
7/27/2011,95146 BFX 310# Rod Upgrade,46249,F
7/27/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46249,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46229,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46230,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46254,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46257,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46313,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46301,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46294,F
7/27/2011,004-5562 Ankle Weights,46238,F
7/27/2011,004-5563 Men's Weighted Vest,46238,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46218,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46236,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46241,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46264,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46303,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46311,F
7/27/2011,95146 BFX 310# Rod Upgrade,46258,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46225,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46226,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46227,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46237,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46240,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46255,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46277,F
7/27/2011,000-7262 Xtreme 60x48 Mat Boxed,46288,F
7/27/2011,100168 SCH 220 Recumbent,46256,F
7/27/2011,100131 BFX 552 Dumbbell Kit,46244,F
7/27/2011,100131 BFX 552 Dumbbell Kit,46275,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46239,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46266,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46284,F
7/27/2011,710000 BFX 1090 Dumbbell Kit,46315,F
7/15/2011,000-0271 Kneed-It Pain Knee Support,47293,F
7/15/2011,98315 SCH MAT W/LOGO 3'X4',47293,F
7/15/2011,"000-2745 Pack, U2 Service, Exist Sales",47289,T
7/15/2011,95146 BFX 310# Rod Upgrade,47290,F
7/15/2011,004-4150 SCH AC Power Supply Kit,47313,T
7/15/2011,10293 TRC Machine Mat,47295,F
7/14/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,47236,F
7/14/2011,100131 BFX 552 Dumbbell Kit,47263,F
7/14/2011,93067 LUBE N WALK TREAD LUBE KIT,47245,F
7/14/2011,93067 LUBE N WALK TREAD LUBE KIT,47218,F
7/14/2011,100131 BFX 552 Dumbbell Kit,47259,F
7/14/2011,100161 NLS E514 Elliptical,47259,F
7/14/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",47259,F
7/14/2011,100181 NLS T516 Treadmill,47259,F
7/14/2011,001-7477 Ultimate 2 Accessory Rack,47262,T
7/14/2011,93067 LUBE N WALK TREAD LUBE KIT,47273,F
7/14/2011,002-4635 NLS AntiBurst Ball 75cm,47249,T
7/14/2011,002-4638 Nautilus Pilates Ball Workout,47249,F
7/14/2011,100145 SCH 460 Var. Stride Elliptical,47249,F
7/14/2011,10293 TRC Machine Mat,47240,F
7/14/2011,93067 LUBE N WALK TREAD LUBE KIT,47257,F
7/14/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,47269,F
7/14/2011,10293 TRC Machine Mat,47265,F
7/14/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,47238,F
6/22/2011,10293 TRC Machine Mat,46911,F
6/22/2011,"100120 Kit,BFX TC1000, 2008",46911,F
6/22/2011,100131 BFX 552 Dumbbell Kit,46852,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46852,F
6/22/2011,"100120 Kit,BFX TC1000, 2008",46858,F
6/22/2011,001-5131 CD-ROM  Revo XP I-Trainer,46846,F
6/22/2011,93067 LUBE N WALK TREAD LUBE KIT,46850,F
6/22/2011,"100120 Kit,BFX TC1000, 2008",46850,F
6/22/2011,10293 TRC Machine Mat,46850,F
6/22/2011,100131 BFX 552 Dumbbell Kit,46840,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46840,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46894,F
6/22/2011,100131 BFX 552 Dumbbell Kit,46894,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46897,F
6/22/2011,100131 BFX 552 Dumbbell Kit,46897,F
6/22/2011,10293 TRC Machine Mat,46843,F
6/22/2011,100131 BFX 552 Dumbbell Kit,46887,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46887,F
6/22/2011,100131 BFX 552 Dumbbell Kit,46866,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46866,F
6/22/2011,"100120 Kit,BFX TC1000, 2008",46879,F
6/22/2011,93067 LUBE N WALK TREAD LUBE KIT,46879,F
6/22/2011,10293 TRC Machine Mat,46879,F
6/22/2011,100150 TC5500,46856,F
6/22/2011,100070 BFX Xtreme 2 SE,46838,F
6/22/2011,000-7262 Xtreme 60x48 Mat Boxed,46838,F
6/22/2011,001-3661 Tricep Rope,46838,F
6/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46838,F
6/22/2011,001-3660 E-Z Curl Bar,46838,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46839,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46917,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46883,F
6/22/2011,93067 LUBE N WALK TREAD LUBE KIT,46883,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46854,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46864,F
6/22/2011,"700005 Kit, BFX 2-in-1 Stand",46875,F
6/22/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46842,F
6/22/2011,"100026 BFX Xtreme SE, Multipack",46891,F
6/22/2011,95146 BFX 310# Rod Upgrade,46891,F
6/22/2011,"100026 BFX Xtreme SE, Multipack",46862,F
6/22/2011,"100120 Kit,BFX TC1000, 2008",46877,F
6/22/2011,10293 TRC Machine Mat,46877,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46888,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46881,F
6/22/2011,93067 LUBE N WALK TREAD LUBE KIT,46881,F
6/22/2011,10293 TRC Machine Mat,46881,F
6/22/2011,93067 LUBE N WALK TREAD LUBE KIT,46860,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46860,F
6/22/2011,10293 TRC Machine Mat,46914,F
6/22/2011,"100122 Kit,BFX TC5000, 2008",46914,F
6/22/2011,10293 TRC Machine Mat,46841,F
6/22/2011,"100120 Kit,BFX TC1000, 2008",46908,F
6/22/2011,710000 BFX 1090 Dumbbell Kit,46844,F
6/1/2011,"002-6898 BOXED MAT  43"" X 76"" NAUTILUS",47560,T
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47560,F
6/1/2011,100183 NLS Mobia,47560,F
6/1/2011,10293 TRC Machine Mat,47586,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47586,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47566,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47587,F
6/1/2011,100150 TC5500,47554,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47552,F
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47589,F
6/1/2011,10293 TRC Machine Mat,47589,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47589,F
6/1/2011,10293 TRC Machine Mat,47585,F
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47585,F
6/1/2011,100131 BFX 552 Dumbbell Kit,47544,F
6/1/2011,100131 BFX 552 Dumbbell Kit,47584,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47595,F
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47595,F
6/1/2011,100153 Bowflex Classic,47598,F
6/1/2011,100153 Bowflex Classic,47603,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47532,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47549,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47536,F
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47536,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47569,F
6/1/2011,10293 TRC Machine Mat,47569,F
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47569,F
6/1/2011,100150 TC5500,47593,F
6/1/2011,10293 TRC Machine Mat,47593,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47591,F
6/1/2011,001-3660 E-Z Curl Bar,47550,F
6/1/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",47550,F
6/1/2011,001-7476 Revolution Accessory Rack,47550,F
6/1/2011,001-3661 Tricep Rope,47550,F
6/1/2011,160000 BFX Revolution,47550,F
6/1/2011,140004 BFX 5.1 SelectTech Bench SinglePack,47548,F
6/1/2011,710000 BFX 1090 Dumbbell Kit,47548,F
6/1/2011,100150 TC5500,47530,F
6/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47530,F
6/1/2011,100150 TC5500,47542,F
6/1/2011,100070 BFX Xtreme 2 SE,47527,F
6/1/2011,12838 BFX Body Building DVD,47527,F
6/1/2011,100070 BFX Xtreme 2 SE,47577,F
6/1/2011,001-3661 Tricep Rope,47577,F
6/1/2011,95146 BFX 310# Rod Upgrade,47577,F
6/1/2011,000-7262 Xtreme 60x48 Mat Boxed,47540,F
6/1/2011,140004 BFX 5.1 SelectTech Bench SinglePack,47599,F
6/1/2011,710000 BFX 1090 Dumbbell Kit,47599,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47556,F
6/1/2011,000-4275 BFX Revo 80# Resistance Upgrade,47617,F
6/1/2011,160000 BFX Revolution,47617,F
6/1/2011,10293 TRC Machine Mat,47573,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47573,F
6/1/2011,710000 BFX 1090 Dumbbell Kit,47575,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47601,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47558,F
6/1/2011,001-3660 E-Z Curl Bar,47538,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47571,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47564,F
6/1/2011,10293 TRC Machine Mat,47564,F
6/1/2011,"100122 Kit,BFX TC5000, 2008",47582,F
6/1/2011,000-3899 Mult-I-Trainer CD-ROM Ult U2,47583,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47534,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47546,F
6/1/2011,"100120 Kit,BFX TC1000, 2008",47581,F
6/1/2011,100150 TC5500,47562,F
5/18/2011,100172 NLS R514 Recumbent Bike,46516,F
5/18/2011,100131 BFX 552 Dumbbell Kit,46510,F
5/18/2011,001-3660 E-Z Curl Bar,46505,F
5/18/2011,004-0615 BFX Body Fat & Water Scale,46509,T
5/18/2011,004-5543 Gaiam Core Balance Kit,46509,F
5/18/2011,004-0604 POWERbreathe Iron Girl (M),46512,F
5/18/2011,100190 UNI KBK1020,46496,F
5/18/2011,000-4275 BFX Revo 80# Resistance Upgrade,46500,F
5/18/2011,004-5564 Women's Weighted Vest,46507,F
5/18/2011,100160 SCH 420A  Elliptical,46514,F
5/18/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46501,F
