OrderNumber|Quantity|ListPrice|SalesDiscount|Freight|FreightDiscount|LineTotal|NetProduct|OrderSource|SKU_NUM|Sku_NM|Class
SO-71481992|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481994|1|999.00||199.99|.00|1198.98|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71481994||.00|-.01|.00|.00|.00|-.01|Web|Sales Discount||
SO-71481994|1|249.00||.00|.00|249.00|249.00|Web|IHA-100215|Treadclimber TC5 Assembly|Other : Service : In Home Assembly
SO-71481993|1|799.00||299.99|-299.99|799.00|799.00|Call Center|100402|SCH 830 TREADMILL|Cardio : Treadmills : Treadmills
SO-71481995|1|3.60||.00|.00|3.60|3.60|Call Center|002-5789|SAFETY KEY W TETHER|Other : Parts
SO-71481996|1|99.95||14.95|.00|99.91|99.95|Web|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481996||.00|-14.99|.00|.00|.00|-14.99|Web|Sales Discount||
SO-71481996|1|29.95||4.95|.00|30.41|29.95|Web|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71481996||.00|-4.49|.00|.00|.00|-4.49|Web|Sales Discount||
SO-71481997|1|40.00||.00|.00|40.00|40.00|Call Center|004-5545|Bowflex Ab Ball|Other : Catalog Sourced
SO-71481997|1|10.00||4.99|-4.99|10.00|10.00|Call Center|002-4637|Pilates Soft Weight Balls-4lbs|Other : Catalog Sourced
SO-71482000|1|2199.00||199.99|-199.99|1999.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482000||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71482000|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482000||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71482001|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482001|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482004|1|1599.00||169.99|-169.99|1499.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71482004||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71482012|1|999.00||199.99|.00|1198.99|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71482005|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482005|1|199.00||29.99|.00|228.99|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71482008|1|37.96||.00|.00|37.96|37.96|Call Center|8001420|HARDWARE CARD, XTM2SE 2013|Other : Parts
SO-71482009|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482013|1|2999.00||199.99|-199.99|2799.00|2999.00|Web|160000|BFX Revolution|Strength : Home Gyms : Spiraflex
SO-71482013||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71482013|1|99.00||9.99|-9.99|99.00|99.00|Web|000-3667|"BFX Machine Mat 37.5 x 99.5"""|Strength : Home Gyms : Accessories
SO-71482013|1|299.00||.00|.00|299.00|299.00|Web|IHA-160000|Revolution Assembly|Other : Service : In Home Assembly
SO-71482013|1|99.00||14.99|-14.99|.00|99.00|Web|000-4275|BFX Revo 80# Resistance Upgrade|Strength : Home Gyms : Accessories
SO-71482013||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71482015|1|270.74||.00|.00|216.59|270.74|Call Center|004-6294|Motor Replacement Kit|Other : Parts
SO-71482015|2|47.14||.00|.00|37.71|47.14|Call Center|003-5312|Single Deck Kit|Other : Parts
SO-71482015|2|86.70||.00|.00|69.36|86.70|Call Center|003-5839|Walking Belt  Screen Printed|Other : Parts
SO-71482015|1|189.00||.00|.00|151.20|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71482015||.00|-118.72||||-118.72|Call Center|Sales Discount||
SO-71482016|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482016||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71482016|1|99.00||9.99|.00|108.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482016|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482018|1|7.99||7.99|.00|15.98|7.99|Call Center|12775|Tether  Safety  KK2731|Other : Parts
SO-71482019|1|99.00||9.99|.00|108.99|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71482021|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482021|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482024|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482024||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71482026|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482026||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71482028|1|299.00||49.99|-49.99|299.00|299.00|Call Center|100335|SCH 130 Upright Bike|Cardio : Bikes : Upright
SO-71482030|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482035|1|1599.00||169.99|-169.99|1399.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71482035||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71482035|1|99.00||9.99|-9.99|99.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71482035|1|99.00||10.99|-10.99|.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71482035||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71482035|1|139.99||24.99|-24.99|139.99|139.99|Call Center|001-3381|Preacher Curl Attach  Xtr X2|Strength : Home Gyms : Accessories
SO-71482035|1|199.99||29.99|-29.99|199.99|199.99|Call Center|001-3354|Gym Style Ab Crunch Attachment|Strength : Home Gyms : Accessories
SO-71482035|1|299.00||.00|.00|299.00|299.00|Call Center|IHA-100334|Bowflex X2SE Home Gym Assembly|Other : Service : In Home Assembly
SO-71482037|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482037||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71482039|1|349.00||.00|.00|298.20|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482039|1|139.00||19.99|.00|138.76|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71482039|1|199.00||29.99|.00|200.02|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71482039||.00|-100.00||||-100.00|Call Center|Sales Discount||
SO-71482044|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482044||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71482044|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482045|1|59.95||9.95|.00|63.90|59.95|Call Center|8006922|BOWFLEX BODY FITNESS SHAKE, FRENCH VANILLA - SINGLES|Nutrition
SO-71482045||.00|-6.00|.00|.00|.00|-6.00|Call Center|Sales Discount||
SO-71482045|1|29.95||4.95|.00|31.90|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71482045||.00|-3.00|.00|.00|.00|-3.00|Call Center|Sales Discount||
SO-71482045|1|24.95||4.95|.00|29.90|24.95|Call Center|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71482046|2|12.70||.00|.00|12.70|12.70|Call Center|004-7388|ASSEMBLY  E-STOP KEY|Other : Parts
SO-71482047|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71482047|1|159.00||.00|.00|159.00|159.00|Web|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71482049|1|60.57||.00|.00|.00|60.57|Call Center|8003878|SCREEN PRINTED TC20 WALK BELT, 2.5mm D25-2|Other : Parts
SO-71482049|1|39.84||.00|.00|.00|39.84|Call Center|002-5753|VIRTUAL PIVOT ASSY W  HDWR|Other : Parts
SO-71482049||.00|-100.41||||-100.41|Call Center|Sales Discount||
SO-71482050|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482050|1|139.00||19.99|-19.99|139.00|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71482053|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482058|1|21.98||.00|.00|21.98|21.98|Call Center|004-3396|Pulley Assembly|Other : Parts
SO-71482061|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71482062|1|59.95||9.95|-9.95|59.95|59.95|Call Center|8006922|BOWFLEX BODY FITNESS SHAKE, FRENCH VANILLA - SINGLES|Nutrition
SO-71482062|1|29.95||4.95|-4.95|29.95|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71482063|1|189.00||.00|.00|189.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71482064|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482064||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71482064|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71482066|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482068|1|1599.00||169.99|-169.99|1399.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71482068||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71482068|1|139.99||24.99|-24.99|139.99|139.99|Web|001-3381|Preacher Curl Attach  Xtr X2|Strength : Home Gyms : Accessories
SO-71482068|1|34.99||9.99|-9.99|34.99|34.99|Web|001-3661|Tricep Rope|Strength : Home Gyms : Accessories
SO-71482068|1|99.00||10.99|-10.99|.00|99.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71482068||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71482067|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482067||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71482067|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482067|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482067||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71482069|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482069||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71482074|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482070|1|3299.00||199.99|.00|3498.99|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482075|1|29.48||.00|.00|29.48|29.48|Call Center|8003942|ASSEMBLY HANDLEBARS R1 MY14|Other : Parts
SO-71482075|1|2.16||.00|.00|2.16|2.16|Call Center|8003189|CABLE, CONSOLE MAST TO CONSOLE|Other : Parts
SO-71482075|1|6.19||.00|.00|6.19|6.19|Call Center|8003301|WIRE, MAST HR|Other : Parts
SO-71482077|1|1.02||.00|.00|1.02|1.02|Call Center|90268|Pin, 1/4 L|Other : Parts
SO-71482077|1|28.49||.00|.00|28.49|28.49|Call Center|12340|Ppro Seat Bracket Wrnty Assy|Other : Parts
SO-71482077|1|.00||.00|.00|.00|.00|Call Center|12218|Ppro Riser Bench Lat Upg Assy|Other : Parts
SO-71482077|1|.00||.00|.00|.00|.00|Call Center|51210|Ppro Seat Stop Brkt Upg Assy|Other : Parts
SO-71482081|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482081||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71482082|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71482087|1|59.00||.00|.00|.00|59.00|Call Center|TRPCHBFX - WITH PARTS|Trip Charge - MAX only with parts shipping|Other : Service : Service Repair
SO-71482087||.00|-59.00||||-59.00|Call Center|Sales Discount||
SO-71482088|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482088||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71482089|1|14.99||3.99|-3.99|.00|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482089||.00|-14.99||||-14.99|Call Center|Sales Discount||
SO-71482090|1|139.99||24.99|-24.99|139.99|139.99|Web|001-3381|Preacher Curl Attach  Xtr X2|Strength : Home Gyms : Accessories
SO-71482093|1|99.95||14.95|.00|114.90|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71482093|2|59.90||9.90|.00|69.80|59.90|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71482093|1|9.95||2.95|.00|12.90|9.95|Call Center|8007195|BOWFLEX BLENDERBOTTLE|Nutrition
SO-71482095|1|17.98||.00|.00|.00|17.98|Call Center|004-8401|Shaft Assembly  1 piece Crank|Other : Parts
SO-71482095|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71482095||.00|-206.98||||-206.98|Call Center|Sales Discount||
SO-71482097|1|10.31||.00|.00|.00|10.31|Call Center|90275|Cable  59|Other : Parts
SO-71482097||.00|-10.31||||-10.31|Call Center|Sales Discount||
SO-71482098|1|30.99||7.99|-7.99|30.99|30.99|Web|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71482099|1|1599.00||150.00|-150.00|1598.99|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482099||.00|-.01|.00|.00|.00|-.01|Web|Sales Discount||
SO-71482099|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482100|1|24.95||4.95|.00|29.90|24.95|Web|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71482104|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482104||.00|-99.00||||-99.00|Call Center|Sales Discount||
SO-71482105|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482105||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71482105|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71482106|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482106||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71482106|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482107|1|199.00||29.99|.00|228.99|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71482109|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482109||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71482109|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482110|1|1257.54||.00|.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482110|1|35.57||.00|.00|.00|35.57|Call Center|8002557|SUB ASSY, HANDLEBAR, LH, M5|Other : Parts
SO-71482110|1|35.57||.00|.00|.00|35.57|Call Center|8002565|SUB ASSY, HANDLEBAR, RH, M5|Other : Parts
SO-71482110|1|54.34||.00|.00|.00|54.34|Call Center|8002511|SUB-ASSY, UPPER MAST, M5|Other : Parts
SO-71482110||.00|-1383.02||||-1383.02|Call Center|Sales Discount||
SO-71482112|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71482112||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71482113|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482113|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482113|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482114|1|17.38||.00|.00|17.38|17.38|Call Center|001-8196|Xtreme 2 Manual Kit|Other : Parts
SO-71482114|1|8.07||.00|.00|8.07|8.07|Call Center|11529|Xtr Leg Ext Accessory Bag #1|Other : Parts
SO-71482114|1|14.99||8.99|.00|23.98|14.99|Call Center|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71482114|1|7.99||7.99|.00|15.98|7.99|Call Center|12775|Tether  Safety  KK2731|Other : Parts
SO-71482114|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482115|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482115||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71482116|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482117|1|139.99||24.99|-24.99|139.99|139.99|Call Center|001-3381|Preacher Curl Attach  Xtr X2|Strength : Home Gyms : Accessories
SO-71482118|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482118||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71482120|1|24.99||5.99|.00|30.98|24.99|Web|000-3675|U2 5 Point Foot Harness|Strength : Home Gyms : Accessories
SO-71482120|1|29.95||5.99|.00|35.94|29.95|Web|90640|Mult-T-Curl  Tricep Press Bar|Strength : Home Gyms : Accessories
SO-71482121|1|24.95||4.95|-4.95|24.95|24.95|Call Center|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71482122|1|199.00||29.99|-29.99|199.00|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71482123|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482123||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71482124|1|53.58||.00|.00|53.58|53.58|Call Center|13008|B552 BFX Slcttch Handle Assy|Other : Parts
SO-71482126|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482126|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482131|1|349.00||.00|.00|324.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482131||.00|-25.00||||-25.00|Web|Sales Discount||
SO-71482127|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482127||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71482130|1|349.00||.00|.00|314.10|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482130||.00|-34.90||||-34.90|Web|Sales Discount||
SO-71482134|1|6.39||.00|.00|6.39|6.39|Call Center|003-7937|Seat Post  Schwinn 140|Other : Parts
SO-71482135|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71482135||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71482137|1|7.99||7.99|-7.99|.00|7.99|Call Center|12775|Tether  Safety  KK2731|Other : Parts
SO-71482137||.00|-7.99||||-7.99|Call Center|Sales Discount||
SO-71482138|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482138|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482150|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482150||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71482140|1|2199.00||199.99|-199.99|1759.20|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482140||.00|-439.80|.00|.00|.00|-439.80|Call Center|Sales Discount||
SO-71482140|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482143|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482143||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71482144|1|10.99||.00|.00|10.99|10.99|Call Center|11525|Xtr Main Hardware Bag #1|Other : Parts
SO-71482148|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482148|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482148|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482149|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482151|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71482151||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71482152|1|99.95||14.95|-14.95|79.96|99.95|Web|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71482152||.00|-19.99|.00|.00|.00|-19.99|Web|Sales Discount||
SO-71482152|1|19.95||4.95|-4.95|15.96|19.95|Web|8006911|BOWFLEX BODY FITNESS BOOST, ANTIOXIDANT, MIXED BERRY|Nutrition
SO-71482152||.00|-3.99|.00|.00|.00|-3.99|Web|Sales Discount||
SO-71482153|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71482155|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482155|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482156|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482156||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71482156|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71482157|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482157|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71482158|1|24.95||4.95|.00|29.90|24.95|Web|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71482159|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482159||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71482160|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71482161|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71482162|1|2.99||7.99|.00|10.98|2.99|Web|000-4446|"TRC Mgntc Safety Key w 29""C"|Other : Parts
SO-71482163|1|2199.00||199.99|.00|2398.99|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71482164|1|14.99||8.99|.00|23.98|14.99|Web|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
