Internal ID,Name,Document Number,Line ID,Item,PO Inventory Status,Line Number,Quantity in Transaction Units,Expected Receipt Date,Departed Date
10458874,,PO-4650,3,CARTONS_CN,,3,2,2/3/2015,
10458875,,PO-4651,3,CARTONS_CN,,3,2,2/3/2015,
10458876,,PO-4652,3,CARTONS_CN,,3,2,2/3/2015,
10458877,,PO-4653,3,CARTONS_CN,,3,2,2/3/2015,
10458878,,PO-4654,3,CARTONS_CN,,3,2,2/3/2015,
10458879,,PO-4655,3,CARTONS_CN,,3,2,1/27/2015,
10458980,,PO-4656,3,CARTONS_CN,,3,2,1/27/2015,
10459081,,PO-4657,3,CARTONS_CN,,3,2,1/27/2015,
10459082,,PO-4658,3,CARTONS_CN,,3,2,1/27/2015,
10459084,,PO-4659,3,CARTONS_CN,,3,2,2/3/2015,
10459085,,PO-4660,3,CARTONS_CN,,3,2,2/3/2015,
10459086,,PO-4661,3,CARTONS_CN,,3,2,2/3/2015,
10459087,,PO-4662,3,CARTONS_CN,,3,2,2/3/2015,
10459088,,PO-4663,3,CARTONS_CN,,3,2,2/3/2015,
10459189,,PO-4664,3,CARTONS_CN,,3,2,2/3/2015,
10472001,Receiver General,PO-4667,130,CA-E,,,-1,,
10472001,Minister of Finance BC,PO-4667,131,CA-E,,,-1,,
10476549,Receiver General,PO-4668,14,CA-E,,,-1,,
10476549,Minister of Finance BC,PO-4668,15,CA-E,,,-1,,
10476960,Receiver General,PO-4669,14,CA-E,,,-1,,
10476960,Minister of Finance BC,PO-4669,15,CA-E,,,-1,,
10477591,Receiver General,PO-4671,134,CA-E,,,-1,,
10477591,Minister of Finance BC,PO-4671,135,CA-E,,,-1,,
10481962,Receiver General,PO-4677,28,CA-E,,,-1,,
10481962,Minister of Finance BC,PO-4677,29,CA-E,,,-1,,
10484062,CUS-19500010PRJ-6 NLS CORP ORDERS Direct Marketing : Marketing Catalog,PO-4680,1,Prepaid Marketing Expenses,,1,149146.55,10/24/2014,
10484064,CUS-19500010PRJ-6 NLS CORP ORDERS Direct Marketing : Marketing Catalog,PO-4681,1,Prepaid Marketing Expenses,,1,146727,10/24/2014,
10516872,,PO-4682,1,Media - Print,,1,50000,12/1/2014,
10534997,Receiver General,PO-4685,28,CA-E,,,-1,,
10534997,Minister of Finance BC,PO-4685,29,CA-E,,,-1,,
10535624,Receiver General,PO-4686,60,CA-E,,,-1,,
10535624,Minister of Finance BC,PO-4686,61,CA-E,,,-1,,
10536345,,PO-4687,1,11752-R,,1,1,10/27/2014,
10536345,Receiver General,PO-4687,137,CA-E,,,-1,,
10536345,Minister of Finance BC,PO-4687,138,CA-E,,,-1,,
10536760,Receiver General,PO-4688,14,CA-E,,,-1,,
10536760,Minister of Finance BC,PO-4688,15,CA-E,,,-1,,
10537485,Receiver General,PO-4689,155,CA-E,,,-1,,
10537485,Minister of Finance BC,PO-4689,156,CA-E,,,-1,,
10542865,,PO-4694,1,Prepaid IT Expenses,,1,550,10/27/2014,
10542865,,PO-4694,2,Prepaid IT Expenses,,2,100,10/27/2014,
10542865,,PO-4694,3,Prepaid IT Expenses,,3,1,10/27/2014,
10545795,Receiver General,PO-4698,14,CA-E,,,-1,,
10545795,Minister of Finance BC,PO-4698,15,CA-E,,,-1,,
10545916,Receiver General,PO-4699,42,CA-E,,,-1,,
10545916,Minister of Finance BC,PO-4699,43,CA-E,,,-1,,
10562898,Receiver General,PO-4715,10,CA-E,,,-1,,
10562898,Minister of Finance BC,PO-4715,11,CA-E,,,-1,,
10573638,Receiver General,PO-4716,18,CA-E,,,-1,,
10573638,Minister of Finance BC,PO-4716,19,CA-E,,,-1,,
10573958,Receiver General,PO-4717,9,CA-E,,,-1,,
10573958,Minister of Finance BC,PO-4717,10,CA-E,,,-1,,
10577180,Receiver General,PO-4718,163,CA-E,,,-1,,
10577180,Minister of Finance BC,PO-4718,164,CA-E,,,-1,,
10606931,,PO-4722,1,Prepaid Contract Services,,1,10000,10/29/2014,
10608072,,PO-4723,1,Fixed Assets/PPE - NCA,,1,30,10/29/2014,
10608072,,PO-4723,2,Fixed Assets/PPE - NCA,,2,15,10/29/2014,
10608072,,PO-4723,3,Fixed Assets/PPE - NCA,,3,15,10/29/2014,
10608072,,PO-4723,4,Fixed Assets/PPE - NCA,,4,30,10/29/2014,
10608072,,PO-4723,5,Fixed Assets/PPE - NCA,,5,15,10/29/2014,
10608072,,PO-4723,6,Fixed Assets/PPE - NCA,,6,15,10/29/2014,
10608072,,PO-4723,7,Fixed Assets/PPE - NCA,,7,1,10/29/2014,
10609262,,PO-4724,1,Pallets,,1,50,10/29/2014,
10609365,,PO-4725,1,Certification,,1,1,10/29/2014,
10625647,Receiver General,PO-4726,211,CA-E,,,-1,,
10625647,Minister of Finance BC,PO-4726,212,CA-E,,,-1,,
10625958,Receiver General,PO-4727,45,CA-E,,,-1,,
10625958,Minister of Finance BC,PO-4727,46,CA-E,,,-1,,
10626073,Receiver General,PO-4728,33,CA-E,,,-1,,
10626073,Minister of Finance BC,PO-4728,34,CA-E,,,-1,,
10626283,Receiver General,PO-4729,69,CA-E,,,-1,,
10626283,Minister of Finance BC,PO-4729,70,CA-E,,,-1,,
10626711,Receiver General,PO-4730,78,CA-E,,,-1,,
10626711,Minister of Finance BC,PO-4730,79,CA-E,,,-1,,
10628048,Receiver General,PO-4731,126,CA-E,,,-1,,
10628048,Minister of Finance BC,PO-4731,127,CA-E,,,-1,,
10628367,Receiver General,PO-4732,14,CA-E,,,-1,,
10628367,Minister of Finance BC,PO-4732,15,CA-E,,,-1,,
10628778,Receiver General,PO-4733,116,CA-E,,,-1,,
10628778,Minister of Finance BC,PO-4733,117,CA-E,,,-1,,
10643895,,PO-4738,5,CARTONS_CN,In Transit,5,1,3/11/2015,1/16/2015
10646122,Receiver General,PO-4749,34,CA-E,,,-1,,
10646122,Minister of Finance BC,PO-4749,35,CA-E,,,-1,,
10646927,,PO-4750,3,CARTONS_CN,,3,2,2/3/2015,
10646928,,PO-4751,3,CARTONS_CN,,3,2,2/3/2015,
10646929,,PO-4752,3,CARTONS_CN,,3,2,2/24/2015,
10646930,,PO-4753,3,CARTONS_CN,,3,2,2/24/2015,
10646931,,PO-4754,3,CARTONS_CN,,3,2,2/24/2015,
10646932,,PO-4755,3,CARTONS_CN,,3,2,2/24/2015,
10646933,,PO-4756,3,CARTONS_CN,,3,2,2/24/2015,
10646934,,PO-4757,3,CARTONS_CN,,3,2,2/24/2015,
10646935,,PO-4758,3,CARTONS_CN,,3,2,2/24/2015,
10646936,,PO-4759,3,CARTONS_CN,,3,2,2/24/2015,
10646937,,PO-4760,3,CARTONS_CN,,3,2,2/10/2015,
10646938,,PO-4761,3,CARTONS_CN,,3,2,2/10/2015,
10646939,,PO-4762,3,CARTONS_CN,,3,2,2/10/2015,
10646940,,PO-4763,3,CARTONS_CN,,3,2,3/17/2015,
10646941,,PO-4764,3,CARTONS_CN,,3,2,3/17/2015,
10646942,,PO-4765,3,CARTONS_CN,,3,2,3/17/2015,
10646943,,PO-4766,3,CARTONS_CN,,3,2,2/17/2015,
10646944,,PO-4767,3,CARTONS_CN,,3,2,2/17/2015,
10646945,,PO-4768,3,CARTONS_CN,,3,2,2/17/2015,
10646946,,PO-4769,3,CARTONS_CN,,3,2,2/17/2015,
10646947,,PO-4770,3,CARTONS_CN,,3,2,2/17/2015,
10646948,,PO-4771,3,CARTONS_CN,,3,2,2/17/2015,
10646949,,PO-4772,3,CARTONS_CN,,3,2,2/17/2015,
10646950,,PO-4773,3,CARTONS_CN,,3,2,2/17/2015,
10646951,,PO-4774,3,CARTONS_CN,,3,2,2/17/2015,
10646952,,PO-4775,3,CARTONS_CN,,3,2,2/17/2015,
10647053,,PO-4776,3,CARTONS_CN,,3,2,2/17/2015,
10647054,,PO-4777,3,CARTONS_CN,,3,2,2/17/2015,
10647156,,PO-4779,1,SAMPLES - ALL DEPARTMENTS,,1,2,11/16/2014,
10647156,,PO-4779,2,SAMPLES - ALL DEPARTMENTS,,2,2,11/16/2014,
10647156,,PO-4779,3,SAMPLES - ALL DEPARTMENTS,,3,2,11/16/2014,
10647156,,PO-4779,4,SAMPLES - ALL DEPARTMENTS,,4,2,11/16/2014,
10657150,Receiver General,PO-4780,17,CA-E,,,-1,,
10657150,Minister of Finance BC,PO-4780,18,CA-E,,,-1,,
10664950,Receiver General,PO-4781,77,CA-E,,,-1,,
10664950,Minister of Finance BC,PO-4781,78,CA-E,,,-1,,
10666089,Receiver General,PO-4782,91,CA-E,,,-1,,
10666089,Minister of Finance BC,PO-4782,92,CA-E,,,-1,,
10669355,,PO-4783,1,Packaging Supplies,,1,3,10/31/2014,
10714420,,PO-4784,1,SAMPLES - ALL DEPARTMENTS,,1,12,11/2/2014,
10720174,,PO-4785,1,Repairs & Maintenance,,1,1,11/3/2014,
10720174,,PO-4785,2,Repairs & Maintenance,,2,2,11/3/2014,
10720174,,PO-4785,3,Repairs & Maintenance,,3,1,11/3/2014,
10724188,Receiver General,PO-4786,61,CA-E,,,-1,,
10724188,Minister of Finance BC,PO-4786,62,CA-E,,,-1,,
10726745,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4787,1,Prepaid Marketing Expenses,,1,21690,11/3/2014,
10728489,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4788,1,Prepaid Marketing Expenses,,1,158700,11/3/2014,
10728492,,PO-4789,1,SAMPLES - ALL DEPARTMENTS,,1,2,11/15/2014,
10728492,,PO-4789,2,SAMPLES - ALL DEPARTMENTS,,2,2,11/15/2014,
10728492,,PO-4789,3,SAMPLES - ALL DEPARTMENTS,,3,2,11/15/2014,
10728492,,PO-4789,4,SAMPLES - ALL DEPARTMENTS,,4,2,11/15/2014,
10729876,Receiver General,PO-4790,33,CA-E,,,-1,,
10729876,Minister of Finance BC,PO-4790,34,CA-E,,,-1,,
10730305,Receiver General,PO-4791,21,CA-E,,,-1,,
10730305,Minister of Finance BC,PO-4791,22,CA-E,,,-1,,
10730920,Receiver General,PO-4792,9,CA-E,,,-1,,
10730920,Minister of Finance BC,PO-4792,10,CA-E,,,-1,,
10731244,Receiver General,PO-4793,9,CA-E,,,-1,,
10731244,Minister of Finance BC,PO-4793,10,CA-E,,,-1,,
10738027,Receiver General,PO-4799,29,CA-E,,,-1,,
10738027,Minister of Finance BC,PO-4799,30,CA-E,,,-1,,
10738448,Receiver General,PO-4800,14,CA-E,,,-1,,
10738448,Minister of Finance BC,PO-4800,15,CA-E,,,-1,,
10738659,Receiver General,PO-4801,14,CA-E,,,-1,,
10738659,Minister of Finance BC,PO-4801,15,CA-E,,,-1,,
10738967,Receiver General,PO-4802,41,CA-E,,,-1,,
10738967,Minister of Finance BC,PO-4802,42,CA-E,,,-1,,
10739373,Receiver General,PO-4803,71,CA-E,,,-1,,
10739373,Minister of Finance BC,PO-4803,72,CA-E,,,-1,,
10739682,Receiver General,PO-4804,115,CA-E,,,-1,,
10739682,Minister of Finance BC,PO-4804,116,CA-E,,,-1,,
10739694,,PO-4805,1,Prepaid IT Expenses,,1,1,11/3/2014,
10739694,,PO-4805,2,Prepaid IT Expenses,,2,16,11/3/2014,
10739694,,PO-4805,3,Prepaid IT Expenses,,3,1,11/3/2014,
10739694,,PO-4805,4,Prepaid IT Expenses,,4,1,11/3/2014,
10755103,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4807,1,Consulting & Contract Services,,1,2175,11/4/2014,
10755222,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4808,1,Consulting & Contract Services,,1,11964.57,11/4/2014,
10755653,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4809,1,Consulting & Contract Services,,1,3443.71,11/4/2014,
10755775,,PO-4810,1,Packaging Supplies,,1,1,11/4/2014,
10755775,,PO-4810,2,Packaging Supplies,,2,1,11/4/2014,
10758020,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4811,1,Prepaid Marketing Expenses,,1,20000,11/4/2014,
10758026,Receiver General,PO-4812,151,CA-E,,,-1,,
10758026,Minister of Finance BC,PO-4812,152,CA-E,,,-1,,
10758655,,PO-4813,1,Cartons,,1,4,11/4/2014,
10758655,,PO-4813,2,Cartons,,2,8,11/4/2014,
10758655,,PO-4813,3,Cartons,,3,12,11/4/2014,
10758655,,PO-4813,4,Cartons,,4,8,11/4/2014,
10758655,,PO-4813,5,Packaging Supplies,,5,2,11/4/2014,
10758655,,PO-4813,6,Packaging Supplies,,6,3,11/4/2014,
10758655,,PO-4813,7,Packaging Supplies,,7,1,11/4/2014,
10758655,,PO-4813,8,Packaging Supplies,,8,1,11/4/2014,
10758655,,PO-4813,9,Packaging Supplies,,9,5,11/4/2014,
10758655,,PO-4813,10,Packaging Supplies,,10,2,11/4/2014,
10758655,,PO-4813,11,Packaging Supplies,,11,2,11/4/2014,
10758655,,PO-4813,12,Packaging Supplies,,12,8,11/4/2014,
10758655,,PO-4813,13,Repairs & Maintenance,,13,1,11/4/2014,
10758655,,PO-4813,14,Repairs & Maintenance,,14,1,11/4/2014,
10758655,,PO-4813,15,Repairs & Maintenance,,15,1,11/4/2014,
10758655,,PO-4813,16,Repairs & Maintenance,,16,1,11/4/2014,
10758655,,PO-4813,17,Repairs & Maintenance,,17,1,11/4/2014,
10758655,,PO-4813,18,Repairs & Maintenance,,18,1,11/4/2014,
10758655,CUS-17002836 Sears Roebuck and Co - Parent : Sears Roebuck and Co (DC),PO-4813,19,Packaging Supplies,,19,1,11/4/2014,
10759572,Receiver General,PO-4814,29,CA-E,,,-1,,
10759572,Minister of Finance BC,PO-4814,30,CA-E,,,-1,,
10769526,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4815,1,Prepaid Marketing Expenses,,1,51831,11/4/2014,
10773630,,PO-4816,1,Certification,,1,1,11/4/2014,
10773844,,PO-4817,1,Prepaid IT Expenses,,1,3,11/4/2014,
10773844,,PO-4817,2,Prepaid IT Expenses,,2,10,11/4/2014,
10773844,,PO-4817,3,Prepaid IT Expenses,,3,3,11/4/2014,
10773844,,PO-4817,4,Prepaid IT Expenses,,4,12,11/4/2014,
10773844,,PO-4817,5,Prepaid IT Expenses,,5,1,11/4/2014,
10773844,,PO-4817,6,Prepaid IT Expenses,,6,1,11/4/2014,
10775132,,PO-4818,1,Media - Print,,1,200000,11/30/2014,
10775132,,PO-4818,2,Media - Print,,2,100000,11/30/2014,
10791258,,PO-4828,1,Product Development,,1,1,11/5/2014,
10798872,Receiver General,PO-4832,124,CA-E,,,-1,,
10798872,Minister of Finance BC,PO-4832,125,CA-E,,,-1,,
10803625,,PO-4833,1,Repairs & Maintenance,,1,695.3,11/5/2014,
10810715,CUS-19500010PRJ-2 NLS CORP ORDERS Direct Marketing : Direct Conversion Stream,PO-4834,1,Prepaid Marketing Expenses,,1,4465,11/5/2014,
10821402,,PO-4835,1,SAMPLES - ALL DEPARTMENTS,,1,6,11/22/2014,
10821402,,PO-4835,2,SAMPLES - ALL DEPARTMENTS,,2,6,11/22/2014,
10821402,,PO-4835,3,SAMPLES - ALL DEPARTMENTS,,3,1,11/22/2014,
10829788,Receiver General,PO-4836,14,CA-E,,,-1,,
10829788,Minister of Finance BC,PO-4836,15,CA-E,,,-1,,
10835913,Receiver General,PO-4839,85,CA-E,,,-1,,
10835913,Minister of Finance BC,PO-4839,86,CA-E,,,-1,,
10846988,,PO-4842,1,SAMPLES - ALL DEPARTMENTS,,1,1,12/29/2014,
10846988,,PO-4842,2,SAMPLES - ALL DEPARTMENTS,,2,1,12/29/2014,
10846988,,PO-4842,3,SAMPLES - ALL DEPARTMENTS,,3,1,12/29/2014,
10849567,,PO-4843,1,CARTONS_CN,,1,50,12/8/2014,
10861036,Receiver General,PO-4845,21,CA-E,,,-1,,
10861036,Minister of Finance BC,PO-4845,22,CA-E,,,-1,,
10866798,Receiver General,PO-4846,173,CA-E,,,-1,,
10866798,Minister of Finance BC,PO-4846,174,CA-E,,,-1,,
10880935,,PO-4854,1,Consulting & Contract Services,,1,62700,11/7/2014,
10927508,,PO-4855,1,Media - Print,,1,100000,11/25/2014,
10927508,,PO-4855,2,Media - Print,,2,100000,11/25/2014,
10940789,Receiver General,PO-4864,181,CA-E,,,-1,,
10940789,Minister of Finance BC,PO-4864,182,CA-E,,,-1,,
10941215,Receiver General,PO-4865,14,CA-E,,,-1,,
10941215,Minister of Finance BC,PO-4865,15,CA-E,,,-1,,
10942469,Receiver General,PO-4866,49,CA-E,,,-1,,
10942469,Minister of Finance BC,PO-4866,50,CA-E,,,-1,,
10945320,Receiver General,PO-4867,14,CA-E,,,-1,,
10945320,Minister of Finance BC,PO-4867,15,CA-E,,,-1,,
10946347,Receiver General,PO-4869,14,CA-E,,,-1,,
10946347,Minister of Finance BC,PO-4869,15,CA-E,,,-1,,
10948241,Receiver General,PO-4871,14,CA-E,,,-1,,
10948241,Minister of Finance BC,PO-4871,15,CA-E,,,-1,,
10959573,Receiver General,PO-4872,185,CA-E,,,-1,,
10959573,Minister of Finance BC,PO-4872,186,CA-E,,,-1,,
10964012,Receiver General,PO-4873,14,CA-E,,,-1,,
10964012,Minister of Finance BC,PO-4873,15,CA-E,,,-1,,
10969783,,PO-4874,1,SAMPLES - ALL DEPARTMENTS,In Transit,1,1,11/14/2014,
10970088,,PO-4875,3,CARTONS_CN,,3,2,12/29/2014,
10970088,Receiver General,PO-4875,14,CA-E,,,-1,,
10970088,Minister of Finance BC,PO-4875,15,CA-E,,,-1,,
10970189,,PO-4876,3,CARTONS_CN,,3,2,12/29/2014,
10970189,Receiver General,PO-4876,14,CA-E,,,-1,,
10970189,Minister of Finance BC,PO-4876,15,CA-E,,,-1,,
10970292,,PO-4877,3,CARTONS_CN,,3,2,12/29/2014,
10970292,Receiver General,PO-4877,14,CA-E,,,-1,,
10970292,Minister of Finance BC,PO-4877,15,CA-E,,,-1,,
10987051,Receiver General,PO-4879,173,CA-E,,,-1,,
10987051,Minister of Finance BC,PO-4879,174,CA-E,,,-1,,
11007593,,PO-4880,1,CARTONS_CN,,1,40,12/22/2014,
11007593,,PO-4880,2,CARTONS_CN,,2,20,12/22/2014,
11007593,,PO-4880,3,CARTONS_CN,,3,20,12/22/2014,
11007593,,PO-4880,4,CARTONS_CN,,4,10,12/22/2014,
11007593,,PO-4880,5,CARTONS_CN,,5,20,12/22/2014,
11007593,,PO-4880,6,CARTONS_CN,,6,20,12/22/2014,
11007593,,PO-4880,7,CARTONS_CN,,7,20,12/22/2014,
11007593,,PO-4880,8,CARTONS_CN,,8,20,12/22/2014,
11007593,,PO-4880,9,CARTONS_CN,,9,20,12/22/2014,
11007593,,PO-4880,10,CARTONS_CN,,10,20,12/22/2014,
11018728,Receiver General,PO-4881,31,CA-E,,,-1,,
11018728,Minister of Finance BC,PO-4881,32,CA-E,,,-1,,
11018960,Receiver General,PO-4882,35,CA-E,,,-1,,
11018960,Minister of Finance BC,PO-4882,36,CA-E,,,-1,,
11020424,Receiver General,PO-4883,17,CA-E,,,-1,,
11020424,Minister of Finance BC,PO-4883,18,CA-E,,,-1,,
11020539,,PO-4884,1,Pallets,,1,300,11/12/2014,
11020539,,PO-4884,2,Pallets,,2,200,11/12/2014,
11020539,,PO-4884,3,Pallets,,3,100,11/12/2014,
11020539,,PO-4884,4,Pallets,,4,100,11/12/2014,
11021505,,PO-4885,1,Tooling/NCA,,1,1,11/12/2014,
11021505,,PO-4885,2,Tooling/NCA,,2,1,11/12/2014,
11024010,,PO-4886,1,Pallets,,1,200,11/12/2014,
11024010,,PO-4886,2,Pallets,,2,100,11/12/2014,
11024010,,PO-4886,3,Pallets,,3,248,11/12/2014,
11040602,,PO-4894,27,CARTONS_CN,,3,2,1/13/2015,
11040602,Receiver General,PO-4894,54,CA-E,,,-1,,
11040602,Minister of Finance BC,PO-4894,55,CA-E,,,-1,,
11040604,Receiver General,PO-4896,45,CA-E,,,-1,,
11040604,Minister of Finance BC,PO-4896,46,CA-E,,,-1,,
11040806,Receiver General,PO-4897,45,CA-E,,,-1,,
11040806,Minister of Finance BC,PO-4897,46,CA-E,,,-1,,
11057975,,PO-4899,1,Packaging Supplies,,1,20.3,11/13/2014,
11059597,Receiver General,PO-4900,183,CA-E,,,-1,,
11059597,Minister of Finance BC,PO-4900,184,CA-E,,,-1,,
11061156,Receiver General,PO-4901,108,CA-E,,,-1,,
11061156,Minister of Finance BC,PO-4901,109,CA-E,,,-1,,
11061367,Receiver General,PO-4902,145,CA-E,,,-1,,
11061367,Minister of Finance BC,PO-4902,146,CA-E,,,-1,,
11065316,,PO-4903,1,Consulting & Contract Services,,1,30,11/13/2014,
11065419,,PO-4904,1,Pallets,,1,200,11/13/2014,
11065419,,PO-4904,2,Pallets,,2,100,11/13/2014,
11069453,Receiver General,PO-4905,44,CA-E,,,-1,,
11069453,Minister of Finance BC,PO-4905,45,CA-E,,,-1,,
11102909,,PO-4924,1,Prototypes - PD,,1,1,11/14/2014,
11102909,,PO-4924,2,Prototypes - PD,,2,1,11/14/2014,
11102909,,PO-4924,3,Prototypes - PD,,3,1,11/14/2014,
11102909,,PO-4924,4,Prototypes - PD,,4,1,11/14/2014,
11174489,,PO-4930,4,CARTONS_CN,In Transit,4,2,3/11/2015,1/16/2015
11175296,,PO-4934,5,CARTONS_CN,In Transit,5,1,3/11/2015,1/16/2015
11175497,,PO-4935,3,CARTONS_CN,In Transit,3,4,3/3/2015,1/3/2015
11175598,,PO-4936,3,CARTONS_CN,In Transit,3,4,3/3/2015,1/3/2015
11175599,,PO-4937,3,CARTONS_CN,,3,4,2/24/2015,
11175600,,PO-4938,3,CARTONS_CN,In Transit,3,1,3/23/2015,2/1/2015
11175601,,PO-4939,3,CARTONS_CN,In Transit,3,4,3/31/2015,2/13/2015
11175602,,PO-4940,3,CARTONS_CN,In Transit,3,4,3/23/2015,1/30/2015
11175603,,PO-4941,3,CARTONS_CN,In Transit,3,4,3/23/2015,2/1/2015
11175604,,PO-4942,3,CARTONS_CN,In Transit,3,4,3/16/2015,1/18/2015
11175705,,PO-4943,3,CARTONS_CN,In Transit,3,4,3/11/2015,1/18/2015
11175706,,PO-4944,3,CARTONS_CN,In Transit,3,4,3/5/2015,1/18/2015
11175707,,PO-4945,3,CARTONS_CN,In Transit,3,4,3/16/2015,1/18/2015
11175708,,PO-4946,3,CARTONS_CN,In Transit,3,4,3/16/2015,1/18/2015
11175709,,PO-4947,3,CARTONS_CN,In Transit,3,4,3/16/2015,1/25/2015
11175710,,PO-4948,3,CARTONS_CN,In Transit,3,4,3/16/2015,1/25/2015
11175711,,PO-4949,3,CARTONS_CN,In Transit,3,4,3/20/2015,1/25/2015
11176212,,PO-4950,5,CARTONS_CN,In Transit,5,2,3/3/2015,1/3/2015
11176213,,PO-4951,5,CARTONS_CN,In Transit,5,2,3/3/2015,1/3/2015
11176214,,PO-4952,5,CARTONS_CN,In Transit,5,2,3/3/2015,1/3/2015
11176215,,PO-4953,5,CARTONS_CN,In Transit,5,2,3/12/2015,1/18/2015
11176216,,PO-4954,5,CARTONS_CN,,5,2,2/10/2015,
11176217,,PO-4955,5,CARTONS_CN,In Transit,5,2,3/18/2015,1/25/2015
11176218,,PO-4956,5,CARTONS_CN,In Transit,5,2,3/23/2015,1/30/2015
11176219,,PO-4957,5,CARTONS_CN,In Transit,5,2,3/23/2015,1/30/2015
11176220,,PO-4958,5,CARTONS_CN,In Transit,5,2,3/23/2015,2/1/2015
11176221,,PO-4959,5,CARTONS_CN,In Transit,5,2,3/16/2015,1/18/2015
11176222,,PO-4960,5,CARTONS_CN,In Transit,5,2,3/12/2015,1/18/2015
11176323,,PO-4961,5,CARTONS_CN,In Transit,5,2,2/27/2015,1/18/2015
11176324,,PO-4962,5,CARTONS_CN,In Transit,5,2,3/12/2015,1/18/2015
11176325,,PO-4963,5,CARTONS_CN,In Transit,5,2,3/17/2015,1/23/2015
11176426,,PO-4964,5,CARTONS_CN,In Transit,5,2,3/17/2015,1/23/2015
11189808,Receiver General,PO-4966,177,CA-E,,,-1,,
11189808,Minister of Finance BC,PO-4966,178,CA-E,,,-1,,
11190793,Receiver General,PO-4967,98,CA-E,,,-1,,
11190793,Minister of Finance BC,PO-4967,99,CA-E,,,-1,,
11191524,Receiver General,PO-4968,29,CA-E,,,-1,,
11191524,Minister of Finance BC,PO-4968,30,CA-E,,,-1,,
11194491,Receiver General,PO-4969,245,CA-E,,,-1,,
11194491,Minister of Finance BC,PO-4969,246,CA-E,,,-1,,
11199850,Receiver General,PO-4970,164,CA-E,,,-1,,
11199850,Minister of Finance BC,PO-4970,165,CA-E,,,-1,,
11199959,Receiver General,PO-4971,164,CA-E,,,-1,,
11199959,Minister of Finance BC,PO-4971,165,CA-E,,,-1,,
11199965,Receiver General,PO-4972,164,CA-E,,,-1,,
11199965,Minister of Finance BC,PO-4972,165,CA-E,,,-1,,
11201323,Receiver General,PO-4973,8,CA-E,,,-1,,
11201323,Minister of Finance BC,PO-4973,9,CA-E,,,-1,,
11201644,Receiver General,PO-4974,8,CA-E,,,-1,,
11201644,Minister of Finance BC,PO-4974,9,CA-E,,,-1,,
11201947,Receiver General,PO-4975,8,CA-E,,,-1,,
11201947,Minister of Finance BC,PO-4975,9,CA-E,,,-1,,
11202055,Receiver General,PO-4976,62,CA-E,,,-1,,
11202055,Minister of Finance BC,PO-4976,63,CA-E,,,-1,,
11203540,Receiver General,PO-4977,8,CA-E,,,-1,,
11203540,Minister of Finance BC,PO-4977,9,CA-E,,,-1,,
11207967,Receiver General,PO-4978,28,CA-E,,,-1,,
11207967,Minister of Finance BC,PO-4978,29,CA-E,,,-1,,
11209050,Receiver General,PO-4979,21,CA-E,,,-1,,
11209050,Minister of Finance BC,PO-4979,22,CA-E,,,-1,,
11209055,Receiver General,PO-4980,21,CA-E,,,-1,,
11209055,Minister of Finance BC,PO-4980,22,CA-E,,,-1,,
11209162,Receiver General,PO-4981,21,CA-E,,,-1,,
11209162,Minister of Finance BC,PO-4981,22,CA-E,,,-1,,
11209170,Receiver General,PO-4982,34,CA-E,,,-1,,
11209170,Minister of Finance BC,PO-4982,35,CA-E,,,-1,,
11209178,Receiver General,PO-4983,9,CA-E,,,-1,,
11209178,Minister of Finance BC,PO-4983,10,CA-E,,,-1,,
11209185,,PO-4984,1,Cartons,,1,13,11/17/2014,
11209185,,PO-4984,2,Cartons,,2,3,11/17/2014,
11209185,,PO-4984,3,Cartons,,3,5,11/17/2014,
11209185,,PO-4984,4,Cartons,,4,1,11/17/2014,
11209185,,PO-4984,5,Packaging Supplies,,5,2,11/17/2014,
11209185,,PO-4984,6,Packaging Supplies,,6,1,11/17/2014,
11209185,,PO-4984,7,Packaging Supplies,,7,1,11/17/2014,
11209185,,PO-4984,8,Packaging Supplies,,8,3,11/17/2014,
11209185,,PO-4984,9,Packaging Supplies,,9,3,11/17/2014,
11209185,,PO-4984,10,Packaging Supplies,,10,1,11/17/2014,
11209185,,PO-4984,11,Packaging Supplies,,11,1,11/17/2014,
11209185,,PO-4984,12,Packaging Supplies,,12,132,11/17/2014,
11209185,,PO-4984,13,Packaging Supplies,,13,10,11/17/2014,
11209185,,PO-4984,14,Packaging Supplies,,14,2,11/17/2014,
11209185,,PO-4984,15,Repairs & Maintenance,,15,1,11/17/2014,
11209186,Receiver General,PO-4985,17,CA-E,,,-1,,
11209186,Minister of Finance BC,PO-4985,18,CA-E,,,-1,,
11209293,Receiver General,PO-4986,143,CA-E,,,-1,,
11209293,Minister of Finance BC,PO-4986,144,CA-E,,,-1,,
